OP,Sim,Value
8,1311,0.781647833
9,1311,0.947145651
10,1311,0.888845336
1,1312,0.133495017
2,1312,0.951403726
3,1312,0.259578099
4,1312,0.289386426
5,1312,0.950993014
6,1312,0.716977719
7,1312,0.839370935
8,1312,0.331312678
9,1312,0.762148981
10,1312,0.213622597
1,1313,0.431438879
2,1313,0.025157835
3,1313,0.257168119
4,1313,0.975055015
5,1313,0.635017237
6,1313,0.429497002
7,1313,0.002816157
8,1313,0.85626498
9,1313,0.317875548
10,1313,0.430643012
1,1314,0.243989304
2,1314,0.807493001
3,1314,0.104128819
4,1314,0.929316259
5,1314,0.648883133
6,1314,0.956612872
7,1314,0.657865003
8,1314,0.1698012
9,1314,0.929184513
10,1314,0.223274116
1,1315,0.633359859
2,1315,0.071352067
3,1315,0.194383251
4,1315,0.873745571
5,1315,0.906529925
6,1315,0.011365462
7,1315,0.128021276
8,1315,0.23585011
9,1315,0.773645977
10,1315,0.924836554
1,1316,0.046640413
2,1316,0.733372804
3,1316,0.908409365
4,1316,0.095578342
5,1316,0.981085446
6,1316,0.58988538
7,1316,0.011623249
8,1316,0.373203794
9,1316,0.58957019
10,1316,0.279975371
1,1317,0.237223745
2,1317,0.172396166
3,1317,0.26978304
4,1317,0.329946353
5,1317,0.023728101
6,1317,0.662271743
7,1317,0.414077555
8,1317,0.78781871
9,1317,0.398714398
10,1317,0.417275638
1,1318,0.418611058
2,1318,0.93117669
3,1318,0.367943622
4,1318,0.537844744
5,1318,0.940156378
6,1318,0.604718947
7,1318,0.363902605
8,1318,0.037991894
9,1318,0.466039849
10,1318,0.929845428
1,1319,0.281763982
2,1319,0.801751647
3,1319,0.342769464
4,1319,0.387499138
5,1319,0.483552427
6,1319,0.979956356
7,1319,0.82715782
8,1319,0.733865067
9,1319,0.639586459
10,1319,0.699901897
1,1320,0.025014734
2,1320,0.891740049
3,1320,0.308331541
4,1320,0.28081577
5,1320,0.49125177
6,1320,0.953990461
7,1320,0.311384294
8,1320,0.830158035
9,1320,0.530959475
10,1320,0.402612213
1,1321,0.400770884
2,1321,0.971351168
3,1321,0.212850503
4,1321,0.459063023
5,1321,0.220215075
6,1321,0.231742109
7,1321,0.178062848
8,1321,0.560792095
9,1321,0.605605266
10,1321,0.854746023
1,1322,0.472653936
2,1322,0.933062667
3,1322,0.206260679
4,1322,0.159500073
5,1322,0.327447619
6,1322,0.182750976
7,1322,0.989688273
8,1322,0.640431698
9,1322,0.328413368
10,1322,0.660926007
1,1323,0.959853497
2,1323,0.90046238
3,1323,0.656982595
4,1323,0.464429282
5,1323,0.96707913
6,1323,0.84897037
7,1323,0.262682941
8,1323,0.944678921
9,1323,0.814236783
10,1323,0.780699996
1,1324,0.968942413
2,1324,0.438902315
3,1324,0.124907956
4,1324,0.185077838
5,1324,0.590650453
6,1324,0.533683824
7,1324,0.565256936
8,1324,0.385186589
9,1324,0.43142306
10,1324,0.058853454
1,1325,0.536809184
2,1325,0.146576963
3,1325,0.821121076
4,1325,0.126545502
5,1325,0.356764618
6,1325,0.498983584
7,1325,0.102804849
8,1325,0.19811796
9,1325,0.228230067
10,1325,0.065036262
1,1326,0.271217101
2,1326,0.489576658
3,1326,0.210932719
4,1326,0.93193226
5,1326,0.45010687
6,1326,0.876246703
7,1326,0.816028703
8,1326,0.008520604
9,1326,0.106880632
10,1326,0.930430778
1,1327,0.976061006
2,1327,0.011308536
3,1327,0.64067248
4,1327,0.616361496
5,1327,0.019198666
6,1327,0.068655769
7,1327,0.499772289
8,1327,0.625340572
9,1327,0.037810375
10,1327,0.295743433
1,1328,0.72228413
2,1328,0.299819307
3,1328,0.930157219
4,1328,0.006150249
5,1328,0.843115269
6,1328,0.610691886
7,1328,0.281668577
8,1328,0.262463209
9,1328,0.618598511
10,1328,0.945115059
1,1329,0.760391652
2,1329,0.776419476
3,1329,0.71560659
4,1329,0.85770893
5,1329,0.388775386
6,1329,0.975235711
7,1329,0.683754847
8,1329,0.366376961
9,1329,0.763643305
10,1329,0.763790339
1,1330,0.781373098
2,1330,0.397742373
3,1330,0.09157576
4,1330,0.527559422
5,1330,0.630616668
6,1330,0.923993401
7,1330,0.799700828
8,1330,0.367185873
9,1330,0.687221753
10,1330,0.097394104
1,1331,0.243750846
2,1331,0.720003546
3,1331,0.720231735
4,1331,0.232646443
5,1331,0.783094497
6,1331,0.595755853
7,1331,0.689494157
8,1331,0.385592306
9,1331,0.230723497
10,1331,0.024350678
1,1332,0.367854412
2,1332,0.653721383
3,1332,0.080111057
4,1332,0.549935044
5,1332,0.860908887
6,1332,0.939299908
7,1332,0.116294399
8,1332,0.411914625
9,1332,0.004694278
10,1332,0.369014994
1,1333,0.501992071
2,1333,0.057820237
3,1333,0.945558991
4,1333,0.003498854
5,1333,0.714895646
6,1333,0.470438672
7,1333,0.580671469
8,1333,0.714994248
9,1333,0.74211457
10,1333,0.331836658
1,1334,0.88399536
2,1334,0.946364966
3,1334,0.348999334
4,1334,0.27576562
5,1334,0.060784111
6,1334,0.224012349
7,1334,0.2666892
8,1334,0.183706936
9,1334,0.043346103
10,1334,0.561488809
1,1335,0.161410788
2,1335,0.224146209
3,1335,0.316025472
4,1335,0.970814267
5,1335,0.382770862
6,1335,0.007359991
7,1335,0.190237641
8,1335,0.050949431
9,1335,0.687323821
10,1335,0.225237051
1,1336,0.56096384
2,1336,0.616367179
3,1336,0.510102152
4,1336,0.987813124
5,1336,0.416981268
6,1336,0.313763268
7,1336,0.546070975
8,1336,0.733595106
9,1336,0.179089492
10,1336,0.122507496
1,1337,0.056939959
2,1337,0.087282224
3,1337,0.678271129
4,1337,0.521087758
5,1337,0.202472238
6,1337,0.698246155
7,1337,0.414639105
8,1337,0.243540247
9,1337,0.112784653
10,1337,0.810091449
1,1338,0.011517328
2,1338,0.751281649
3,1338,0.38310406
4,1338,0.392619272
5,1338,0.237066675
6,1338,0.071354678
7,1338,0.949781979
8,1338,0.314265886
9,1338,0.301177892
10,1338,0.779782401
1,1339,0.359096186
2,1339,0.050443403
3,1339,0.563353609
4,1339,0.114066453
5,1339,0.505317947
6,1339,0.799626155
7,1339,0.547343921
8,1339,0.195385538
9,1339,0.210420378
10,1339,0.167831946
1,1340,0.929403574
2,1340,0.654170835
3,1340,0.842583538
4,1340,0.690599501
5,1340,0.595575625
6,1340,0.136860979
7,1340,0.307058841
8,1340,0.169938473
9,1340,0.713205467
10,1340,0.625299
1,1341,0.003182793
2,1341,0.918223728
3,1341,0.788088912
4,1341,0.728344203
5,1341,0.997080032
6,1341,0.644751698
7,1341,0.807372281
8,1341,0.339850386
9,1341,0.929338103
10,1341,0.236987314
1,1342,0.822918619
2,1342,0.168357158
3,1342,0.117201841
4,1342,0.576764896
5,1342,0.016465575
6,1342,0.47281656
7,1342,0.921297259
8,1342,0.682344091
9,1342,0.044457672
10,1342,0.800920107
1,1343,0.525095826
2,1343,0.077536111
3,1343,0.846431058
4,1343,0.075678442
5,1343,0.856046615
6,1343,0.690767797
7,1343,0.395739585
8,1343,0.656693749
9,1343,0.889423768
10,1343,0.762987908
1,1344,0.593904215
2,1344,0.761055955
3,1344,0.556055621
4,1344,0.240777843
5,1344,0.430029146
6,1344,0.358413702
7,1344,0.147725142
8,1344,0.550343781
9,1344,0.018474308
10,1344,0.218253719
1,1345,0.735101607
2,1345,0.570189061
3,1345,0.384395185
4,1345,0.185280078
5,1345,0.119567985
6,1345,0.281235286
7,1345,0.463769559
8,1345,0.104507663
9,1345,0.738971952
10,1345,0.535382378
1,1346,0.873974024
2,1346,0.909470743
3,1346,0.884636174
4,1346,0.28946289
5,1346,0.216652013
6,1346,0.583502804
7,1346,0.647388606
8,1346,0.357143476
9,1346,0.268920398
10,1346,0.849659284
1,1347,0.066939738
2,1347,0.332488605
3,1347,0.010287312
4,1347,0.11466887
5,1347,0.860044971
6,1347,0.493763252
7,1347,0.80946929
8,1347,0.109741946
9,1347,0.320957664
10,1347,0.154376741
1,1348,0.217578031
2,1348,0.514958555
3,1348,0.0373738
4,1348,0.557163951
5,1348,0.380588544
6,1348,0.955618254
7,1348,0.253334354
8,1348,0.868609967
9,1348,0.181777194
10,1348,0.176049606
1,1349,0.125763754
2,1349,0.069434192
3,1349,0.947940121
4,1349,0.183442309
5,1349,0.302886551
6,1349,0.453690351
7,1349,0.329584505
8,1349,0.814811131
9,1349,0.063231974
10,1349,0.01685697
1,1350,0.590571572
2,1350,0.586575347
3,1350,0.177648241
4,1350,0.932056843
5,1350,0.453890342
6,1350,0.100299847
7,1350,0.518983056
8,1350,0.905077748
9,1350,0.483937877
10,1350,0.5023142
1,1351,0.12526275
2,1351,0.870014295
3,1351,0.596719908
4,1351,0.559939635
5,1351,0.317204705
6,1351,0.669862363
7,1351,0.596519299
8,1351,0.48469663
9,1351,0.94600257
10,1351,0.316266848
1,1352,0.782642787
2,1352,0.105159803
3,1352,0.128259242
4,1352,0.618720926
5,1352,0.556128457
6,1352,0.911531204
7,1352,0.464761965
8,1352,0.450479583
9,1352,0.070989119
10,1352,0.810168615
1,1353,0.477130769
2,1353,0.522038592
3,1353,0.493697792
4,1353,0.21249149
5,1353,0.140928658
6,1353,0.302890409
7,1353,0.756689702
8,1353,0.744418695
9,1353,0.743239588
10,1353,0.814589632
1,1354,0.600137036
2,1354,0.617554007
3,1354,0.605864898
4,1354,0.902668039
5,1354,0.717371128
6,1354,0.019832211
7,1354,0.634488578
8,1354,0.797033253
9,1354,0.849428943
10,1354,0.987157411
1,1355,0.375216205
2,1355,0.536940074
3,1355,0.931881646
4,1355,0.001128939
5,1355,0.041774515
6,1355,0.94370335
7,1355,0.047877614
8,1355,0.764376025
9,1355,0.307307339
10,1355,0.236709439
1,1356,0.418936457
2,1356,0.287270004
3,1356,0.74020468
4,1356,0.780619216
5,1356,0.217270178
6,1356,0.083472469
7,1356,0.564109337
8,1356,0.073711028
9,1356,0.430807608
10,1356,0.77894552
1,1357,0.297193843
2,1357,0.387686767
3,1357,0.144123794
4,1357,0.866643747
5,1357,0.533113467
6,1357,0.641157078
7,1357,0.831986997
8,1357,0.454646602
9,1357,0.55772235
10,1357,0.006253431
1,1358,0.438708874
2,1358,0.429237005
3,1358,0.18772733
4,1358,0.66734902
5,1358,0.785172261
6,1358,0.066089106
7,1358,0.22566831
8,1358,0.060708499
9,1358,0.117683686
10,1358,0.633449709
1,1359,0.694637127
2,1359,0.639408573
3,1359,0.664930141
4,1359,0.997558004
5,1359,0.724700146
6,1359,0.885322446
7,1359,0.531107281
8,1359,0.520321205
9,1359,0.440641833
10,1359,0.771445181
1,1360,0.690798188
2,1360,0.197860856
3,1360,0.595933689
4,1360,0.11791897
5,1360,0.719330542
6,1360,0.772679436
7,1360,0.858794151
8,1360,0.573565126
9,1360,0.657187321
10,1360,0.180508131
1,1361,0.491092791
2,1361,0.490630576
3,1361,0.382853711
4,1361,0.276505944
5,1361,0.383737963
6,1361,0.991084261
7,1361,0.611983814
8,1361,0.026407871
9,1361,0.000599675
10,1361,0.714870659
1,1362,0.412038942
2,1362,0.476175526
3,1362,0.504286206
4,1362,0.594692389
5,1362,0.307173796
6,1362,0.434323458
7,1362,0.752869858
8,1362,0.563328223
9,1362,0.199689192
10,1362,0.405028724
1,1363,0.913433537
2,1363,0.209722448
3,1363,0.637206659
4,1363,0.89799299
5,1363,0.042397162
6,1363,0.162698938
7,1363,0.726313477
8,1363,0.714434807
9,1363,0.774307035
10,1363,0.304354957
1,1364,0.861923259
2,1364,0.0416025
3,1364,0.695383833
4,1364,0.287950914
5,1364,0.228377335
6,1364,0.618221432
7,1364,0.775506974
8,1364,0.55577213
9,1364,0.36267125
10,1364,0.337493279
1,1365,0.241178749
2,1365,0.321009776
3,1365,0.133496544
4,1365,0.111863781
5,1365,0.357846418
6,1365,0.368786989
7,1365,0.771126518
8,1365,0.847382762
9,1365,0.222769907
10,1365,0.430252691
1,1366,0.540544628
2,1366,0.229944857
3,1366,0.143188853
4,1366,0.224995526
5,1366,0.365218045
6,1366,0.793699088
7,1366,0.481787744
8,1366,0.549812758
9,1366,0.758444339
10,1366,0.423074073
1,1367,0.527056225
2,1367,0.630032501
3,1367,0.066274329
4,1367,0.128591174
5,1367,0.417345248
6,1367,0.606027703
7,1367,0.812619264
8,1367,0.350116748
9,1367,0.565767368
10,1367,0.083715821
1,1368,0.032390211
2,1368,0.59418086
3,1368,0.936963708
4,1368,0.291502122
5,1368,0.609900214
6,1368,0.292593952
7,1368,0.219125259
8,1368,0.589342929
9,1368,0.975699672
10,1368,0.431307999
1,1369,0.279163118
2,1369,0.677822809
3,1369,0.014516418
4,1369,0.863855763
5,1369,0.386322504
6,1369,0.266089207
7,1369,0.152428291
8,1369,0.194409669
9,1369,0.850199241
10,1369,0.299160963
1,1370,0.617322812
2,1370,0.130049364
3,1370,0.537934412
4,1370,0.305608861
5,1370,0.965776818
6,1370,0.918022995
7,1370,0.275550217
8,1370,0.290111319
9,1370,0.003522608
10,1370,0.717870983
1,1371,0.821205434
2,1371,0.627171887
3,1371,0.986818147
4,1371,0.120905761
5,1371,0.861251148
6,1371,0.570691994
7,1371,0.351384094
8,1371,0.491946985
9,1371,0.849960371
10,1371,0.330436266
1,1372,0.96271132
2,1372,0.969038223
3,1372,0.413252261
4,1372,0.32374399
5,1372,0.800972297
6,1372,0.787323693
7,1372,0.791788031
8,1372,0.930224388
9,1372,0.10445341
10,1372,0.197300984
1,1373,0.143865317
2,1373,0.559605252
3,1373,0.815480745
4,1373,0.335541268
5,1373,0.863460108
6,1373,0.86921407
7,1373,0.694050078
8,1373,0.409222316
9,1373,0.087058267
10,1373,0.32277467
1,1374,0.175914564
2,1374,0.098622769
3,1374,0.774648139
4,1374,0.809470845
5,1374,0.730505615
6,1374,0.458937558
7,1374,0.069779163
8,1374,0.63421729
9,1374,0.208411871
10,1374,0.600268037
1,1375,0.36048026
2,1375,0.140396165
3,1375,0.169023383
4,1375,0.087427155
5,1375,0.710735337
6,1375,0.344403878
7,1375,0.539734394
8,1375,0.303262769
9,1375,0.49374528
10,1375,0.231768372
1,1376,0.964998688
2,1376,0.035189026
3,1376,0.802956834
4,1376,0.74677371
5,1376,0.446128471
6,1376,0.737557787
7,1376,0.295607955
8,1376,0.520897833
9,1376,0.815805733
10,1376,0.723992425
1,1377,0.767117669
2,1377,0.940257044
3,1377,0.550381486
4,1377,0.872758475
5,1377,0.257033199
6,1377,0.743230031
7,1377,0.909909212
8,1377,0.467045151
9,1377,0.555180974
10,1377,0.576670672
1,1378,0.435880992
2,1378,0.043209343
3,1378,0.833430783
4,1378,0.836793288
5,1378,0.260310137
6,1378,0.399206816
7,1378,0.930628033
8,1378,0.992130881
9,1378,0.660713934
10,1378,0.352748344
1,1379,0.782884944
2,1379,0.435321271
3,1379,0.561072848
4,1379,0.116831115
5,1379,0.224363707
6,1379,0.400012399
7,1379,0.061995377
8,1379,0.072613028
9,1379,0.621625305
10,1379,0.772159946
1,1380,0.556757246
2,1380,0.211666607
3,1380,0.318647197
4,1380,0.562432105
5,1380,0.597426684
6,1380,0.846601718
7,1380,0.419424852
8,1380,0.200368868
9,1380,0.232940172
10,1380,0.413948234
1,1381,0.425124201
2,1381,0.401365749
3,1381,0.771717246
4,1381,0.176988192
5,1381,0.124148786
6,1381,0.598165377
7,1381,0.054132094
8,1381,0.56113777
9,1381,0.856278867
10,1381,0.667994751
1,1382,0.020845991
2,1382,0.204639299
3,1382,0.545629562
4,1382,0.245572735
5,1382,0.60169145
6,1382,0.838888173
7,1382,0.703693187
8,1382,0.795915107
9,1382,0.616901286
10,1382,0.971163267
1,1383,0.600743778
2,1383,0.386349717
3,1383,0.976752831
4,1383,0.037621124
5,1383,0.897642823
6,1383,0.33533332
7,1383,0.145294855
8,1383,0.641504128
9,1383,0.339508616
10,1383,0.373986942
1,1384,0.40938644
2,1384,0.812444234
3,1384,0.474313343
4,1384,0.989080019
5,1384,0.266739367
6,1384,0.894970237
7,1384,0.127300216
8,1384,0.25055052
9,1384,0.969282067
10,1384,0.145245559
1,1385,0.186340293
2,1385,0.187316128
3,1385,0.262055281
4,1385,0.520216836
5,1385,0.9562895
6,1385,0.863614584
7,1385,0.032578827
8,1385,0.975128339
9,1385,0.490194604
10,1385,0.824061356
1,1386,0.96109342
2,1386,0.485644132
3,1386,0.907479003
4,1386,0.74251064
5,1386,0.338054224
6,1386,0.946075995
7,1386,0.571315909
8,1386,0.606648762
9,1386,0.007923817
10,1386,0.79671392
1,1387,0.203737729
2,1387,0.878823626
3,1387,0.38444739
4,1387,0.609354003
5,1387,0.675016103
6,1387,0.73306324
7,1387,0.281313403
8,1387,0.547748754
9,1387,0.295794213
10,1387,0.609537262
1,1388,0.705329999
2,1388,0.329053199
3,1388,0.753611246
4,1388,0.171446652
5,1388,0.241117013
6,1388,0.320130168
7,1388,0.237574582
8,1388,0.220160745
9,1388,0.552611515
10,1388,0.596100009
1,1389,0.36591345
2,1389,0.233175695
3,1389,0.778437792
4,1389,0.56619244
5,1389,0.258850595
6,1389,0.879269462
7,1389,0.716649459
8,1389,0.526002655
9,1389,0.012766341
10,1389,0.482324253
1,1390,0.066426857
2,1390,0.438089679
3,1390,0.612611339
4,1390,0.728516906
5,1390,0.050314262
6,1390,0.034609456
7,1390,0.9223022
8,1390,0.615118779
9,1390,0.425445403
10,1390,0.183003415
1,1391,0.635314792
2,1391,0.771459493
3,1391,0.633419011
4,1391,0.557965475
5,1391,0.328843252
6,1391,0.348691782
7,1391,0.319428421
8,1391,0.792292156
9,1391,0.091892694
10,1391,0.033316334
1,1392,0.42795645
2,1392,0.777636435
3,1392,0.885839518
4,1392,0.457554151
5,1392,0.967637612
6,1392,0.316233858
7,1392,0.838419293
8,1392,0.237006423
9,1392,0.00207836
10,1392,0.725018608
1,1393,0.645536785
2,1393,0.038998663
3,1393,0.041341354
4,1393,0.117183149
5,1393,0.85873962
6,1393,0.533807004
7,1393,0.747469356
8,1393,0.282461601
9,1393,0.6934669
10,1393,0.753146081
1,1394,0.092321898
2,1394,0.261743622
3,1394,0.587604289
4,1394,0.7982498
5,1394,0.775398798
6,1394,0.293753012
7,1394,0.779726484
8,1394,0.788701224
9,1394,0.553251534
10,1394,0.935430216
1,1395,0.009794049
2,1395,0.533824005
3,1395,0.703954604
4,1395,0.731978964
5,1395,0.138458903
6,1395,0.069912281
7,1395,0.886994761
8,1395,0.234754074
9,1395,0.700650737
10,1395,0.844315391
1,1396,0.855171684
2,1396,0.930764822
3,1396,0.908434914
4,1396,0.288281002
5,1396,0.677900191
6,1396,0.171333725
7,1396,0.698218521
8,1396,0.541693817
9,1396,0.641810883
10,1396,0.165679299
1,1397,0.225838988
2,1397,0.841599658
3,1397,0.056037831
4,1397,0.070260388
5,1397,0.018473635
6,1397,0.347881074
7,1397,0.473254081
8,1397,0.231426811
9,1397,0.484761364
10,1397,0.8326919
1,1398,0.763570591
2,1398,0.419028077
3,1398,0.756432453
4,1398,0.720624802
5,1398,0.852606351
6,1398,0.324542201
7,1398,0.892026862
8,1398,0.054530379
9,1398,0.058908736
10,1398,0.111041115
1,1399,0.818997004
2,1399,0.5209311
3,1399,0.316144538
4,1399,0.500386501
5,1399,0.614041445
6,1399,0.958957564
7,1399,0.35772565
8,1399,0.208949943
9,1399,0.689215767
10,1399,0.812188458
1,1400,0.316194135
2,1400,0.108526684
3,1400,0.858199714
4,1400,0.357837166
5,1400,0.347150541
6,1400,0.291227401
7,1400,0.005333144
8,1400,0.605901341
9,1400,0.430575342
10,1400,0.158717019
1,1401,0.329830237
2,1401,0.555945247
3,1401,0.722682688
4,1401,0.841806034
5,1401,0.532440524
6,1401,0.237674256
7,1401,0.517938568
8,1401,0.373138233
9,1401,0.741491738
10,1401,0.138231034
1,1402,0.235073551
2,1402,0.265682734
3,1402,0.65889036
4,1402,0.448297593
5,1402,0.919142932
6,1402,0.049364039
7,1402,0.935270839
8,1402,0.692353113
9,1402,0.238256524
10,1402,0.891011528
1,1403,0.786808459
2,1403,0.605104147
3,1403,0.510843367
4,1403,0.472808094
5,1403,0.677822477
6,1403,0.191467722
7,1403,0.137791166
8,1403,0.145024605
9,1403,0.741687451
10,1403,0.238656786
1,1404,0.074978989
2,1404,0.199095683
3,1404,0.470752145
4,1404,0.456373246
5,1404,0.400366008
6,1404,0.749590278
7,1404,0.225634538
8,1404,0.560457889
9,1404,0.536073807
10,1404,0.525143283
1,1405,0.10281598
2,1405,0.453835663
3,1405,0.303439239
4,1405,0.270886947
5,1405,0.434345546
6,1405,0.689464945
7,1405,0.397620322
8,1405,0.804750058
9,1405,0.054330806
10,1405,0.958012663
1,1406,0.743922644
2,1406,0.323141891
3,1406,0.302552694
4,1406,0.491162884
5,1406,0.249224559
6,1406,0.795016808
7,1406,0.068990368
8,1406,0.705693931
9,1406,0.066026235
10,1406,0.669101326
1,1407,0.587165364
2,1407,0.069646129
3,1407,0.368465278
4,1407,0.126446191
5,1407,0.031388913
6,1407,0.981601587
7,1407,0.852002284
8,1407,0.844372068
9,1407,0.48279366
10,1407,0.933332636
1,1408,0.906145887
2,1408,0.244886122
3,1408,0.298382749
4,1408,0.504317417
5,1408,0.180496961
6,1408,0.627574468
7,1408,0.059147651
8,1408,0.570340919
9,1408,0.237893801
10,1408,0.032763192
1,1409,0.904152148
2,1409,0.203419351
3,1409,0.640644443
4,1409,0.551911883
5,1409,0.638812111
6,1409,0.009200783
7,1409,0.108868672
8,1409,0.0541002
9,1409,0.159672028
10,1409,0.167519735
1,1410,0.685047256
2,1410,0.699017172
3,1410,0.960610772
4,1410,0.571036151
5,1410,0.645219618
6,1410,0.148582016
7,1410,0.616480979
8,1410,0.079758344
9,1410,0.781282756
10,1410,0.492434399
1,1411,0.21578205
2,1411,0.144517879
3,1411,0.927831808
4,1411,0.36282016
5,1411,0.15109043
6,1411,0.591407691
7,1411,0.894887429
8,1411,0.847080959
9,1411,0.75380819
10,1411,0.571763408
1,1412,0.262375942
2,1412,0.260067967
3,1412,0.790438061
4,1412,0.007311376
5,1412,0.08176128
6,1412,0.54708269
7,1412,0.485076421
8,1412,0.505240499
9,1412,0.136873946
10,1412,0.620603475
1,1413,0.354754409
2,1413,0.535336096
3,1413,0.962789668
4,1413,0.291617154
5,1413,0.2466582
6,1413,0.753143955
7,1413,0.039617978
8,1413,0.115421696
9,1413,0.765776174
10,1413,0.773193631
1,1414,0.668341356
2,1414,0.84055015
3,1414,0.729518269
4,1414,0.0806812
5,1414,0.822533273
6,1414,0.143821479
7,1414,0.611171117
8,1414,0.1515057
9,1414,0.977651404
10,1414,0.995042945
1,1415,0.517789438
2,1415,0.266298781
3,1415,0.255564543
4,1415,0.080345924
5,1415,0.892253578
6,1415,0.743010813
7,1415,0.664650597
8,1415,0.303854545
9,1415,0.361670806
10,1415,0.062690458
1,1416,0.263585087
2,1416,0.58927507
3,1416,0.432053137
4,1416,0.854383158
5,1416,0.685612899
6,1416,0.208622812
7,1416,0.274593484
8,1416,0.310037173
9,1416,0.166428121
10,1416,0.230606092
1,1417,0.667728291
2,1417,0.579837454
3,1417,0.352348768
4,1417,0.13072605
5,1417,0.699777563
6,1417,0.15343863
7,1417,0.676287794
8,1417,0.080197451
9,1417,0.039343532
10,1417,0.450125516
1,1418,0.784672733
2,1418,0.957993304
3,1418,0.008138245
4,1418,0.364732283
5,1418,0.282490198
6,1418,0.165422934
7,1418,0.802132965
8,1418,0.894867358
9,1418,0.299718851
10,1418,0.337923158
1,1419,0.949423166
2,1419,0.637490185
3,1419,0.743480035
4,1419,0.116571805
5,1419,0.989112052
6,1419,0.349061396
7,1419,0.658827181
8,1419,0.104907437
9,1419,0.427545139
10,1419,0.743071917
1,1420,0.498574608
2,1420,0.24709082
3,1420,0.624632933
4,1420,0.604944057
5,1420,0.634068629
6,1420,0.800541579
7,1420,0.874236234
8,1420,0.103384536
9,1420,0.520832394
10,1420,0.853855098
1,1421,0.872730388
2,1421,0.987330076
3,1421,0.358561137
4,1421,0.124435108
5,1421,0.020726104
6,1421,0.791637245
