Sim Num,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2756,31,41,8,19,7,24,40,39,44,37,44,43,18,12,17,38,7,17,15,13,44,15,39,2,24,40,4,19,14,11,27,8,9,6,35,19,31,16,22,26,25,43,30,32,28,2,36,34,15,2,38,2,33,20,34,32,23,44,20,33,44,4,23,18,30,43,40,14,31,39,39,20,29,5,9,7,44,42,4,28,19,19,4,40,37,34,11,14,4,9
2757,21,4,25,28,33,35,25,37,11,11,13,28,24,29,1,7,11,30,29,2,2,34,34,23,32,31,39,40,13,12,30,8,22,36,23,28,25,39,40,41,44,43,17,20,27,27,18,39,28,18,18,14,28,6,42,31,26,40,5,14,42,38,17,25,6,33,4,14,9,13,15,1,1,18,42,14,36,6,43,16,43,23,31,28,28,11,2,8,24,19
2758,10,40,31,9,25,36,40,33,27,42,40,33,26,19,16,27,4,22,28,13,5,24,40,24,3,35,6,43,7,31,42,16,32,9,5,6,7,27,23,23,24,13,29,43,14,4,3,19,22,24,6,26,18,8,26,9,9,14,30,28,5,40,43,13,38,15,19,24,13,41,19,14,33,18,7,16,2,41,41,21,31,18,39,42,22,42,25,8,25,14
2759,6,8,25,44,43,34,43,18,40,29,30,15,32,14,33,13,5,28,34,39,37,32,39,38,41,43,31,27,1,11,41,19,33,28,42,3,26,32,18,33,30,39,13,42,5,18,25,38,15,41,36,31,33,7,43,9,35,38,15,12,26,22,29,13,6,25,4,39,17,29,16,3,38,19,17,5,15,41,17,9,34,21,33,12,23,3,22,19,9,12
2760,39,27,27,10,30,18,24,15,20,35,7,30,32,20,34,37,20,36,23,1,39,32,22,12,12,24,25,7,33,40,4,21,1,23,13,12,18,18,30,44,22,39,10,11,37,1,9,21,4,13,10,22,8,10,26,27,20,26,28,26,11,11,21,29,7,12,34,21,40,17,11,32,40,37,12,40,3,14,44,30,8,23,33,5,34,14,25,29,37,4
2761,14,29,8,33,34,20,9,7,22,26,10,28,9,44,44,2,33,21,33,12,28,15,41,23,36,41,13,12,37,32,14,1,23,38,44,27,1,40,28,8,29,44,22,12,3,30,40,27,33,9,13,36,34,17,28,33,8,9,29,22,4,43,20,6,6,41,16,24,17,13,44,13,32,11,13,20,41,40,9,30,26,32,26,39,10,3,26,42,30,43
2762,21,22,17,3,40,13,29,5,29,10,33,37,7,9,15,41,15,36,25,34,20,1,16,21,8,13,22,32,15,41,11,24,14,41,13,14,41,14,15,33,30,35,44,3,13,36,2,38,36,19,31,14,2,11,37,31,35,33,34,1,7,10,42,12,31,44,7,7,25,30,31,13,33,35,38,23,3,22,39,16,44,8,17,30,43,13,37,30,33,4
2763,2,1,25,21,41,34,32,6,13,37,24,28,27,43,6,2,34,30,36,39,39,40,36,18,41,33,1,36,16,21,15,21,27,36,17,29,34,26,34,29,30,22,35,13,10,27,13,44,19,27,35,22,40,9,30,31,38,10,34,7,5,10,14,1,1,25,3,17,8,39,10,5,21,5,8,24,35,43,1,30,8,16,42,2,31,18,30,10,42,18
2764,24,13,17,18,4,38,40,43,17,26,29,5,8,14,17,10,27,17,12,36,37,16,42,2,17,43,42,9,43,25,2,38,2,37,30,14,27,5,35,38,38,7,25,20,29,11,3,19,24,28,38,34,21,30,27,20,18,33,2,22,25,11,7,15,27,43,38,1,5,3,4,22,12,20,4,9,17,12,19,38,24,43,18,23,28,6,35,4,40,24
2765,32,6,23,35,20,38,34,3,42,25,2,3,21,22,21,41,41,19,12,10,7,28,17,41,42,12,11,12,4,24,23,39,17,43,43,39,26,43,17,22,31,39,32,10,6,13,24,4,33,9,40,19,23,9,8,7,30,1,29,19,23,25,3,13,18,25,20,8,20,21,4,43,4,27,37,39,13,23,33,38,29,18,26,44,18,28,16,24,42,26
2766,20,40,34,26,13,31,23,12,18,19,21,18,23,7,7,10,33,4,44,3,19,20,9,18,17,21,25,23,38,41,20,32,3,7,35,36,21,30,23,13,5,16,38,33,42,24,3,5,10,44,29,28,25,38,23,25,7,16,39,3,22,3,1,34,5,37,30,32,11,6,38,32,23,16,40,42,4,24,12,33,6,7,2,37,33,37,22,42,41,26
2767,36,19,16,16,39,39,3,1,28,19,5,14,3,32,33,29,6,38,21,14,25,38,38,30,29,5,9,18,7,34,29,17,18,9,2,2,31,43,31,11,28,30,9,9,29,32,18,37,1,39,35,37,36,14,2,44,3,27,4,42,38,39,4,9,43,29,24,31,2,37,37,7,16,38,20,26,17,3,30,27,42,34,39,12,33,7,41,38,3,15
2768,21,36,14,9,29,17,36,33,23,26,37,40,12,30,2,16,9,23,44,13,25,16,29,6,2,5,12,8,31,16,26,26,18,12,40,33,44,26,12,36,22,16,41,42,14,30,33,10,28,7,7,43,10,5,32,14,6,11,4,12,6,19,37,23,15,5,10,20,40,5,22,9,5,31,25,8,10,24,40,24,35,24,3,6,8,2,30,16,20,19
2769,29,38,28,31,11,12,5,21,1,37,43,18,3,18,3,1,3,9,37,5,33,38,41,13,13,31,5,2,27,13,22,16,42,14,33,19,41,43,36,8,4,41,38,9,23,9,1,27,7,7,4,39,37,18,34,21,20,30,16,41,1,11,37,4,1,34,34,32,35,6,2,2,3,13,9,20,39,20,44,18,5,39,6,14,5,7,20,9,31,19
2770,16,9,28,36,41,10,33,41,31,38,17,26,32,37,31,16,18,10,32,42,26,21,34,37,32,6,11,26,1,43,42,8,37,5,3,30,12,14,21,36,3,1,20,40,32,30,19,5,30,38,25,39,28,4,9,5,40,42,35,14,43,25,21,14,2,5,35,20,29,9,20,32,33,35,44,17,32,43,30,41,39,38,6,24,14,24,34,10,3,25
2771,29,41,14,36,30,26,29,10,28,39,6,16,3,32,33,22,12,38,34,15,29,44,25,25,28,24,33,29,4,38,5,38,19,13,38,1,25,35,37,11,6,17,8,34,6,15,37,35,19,8,29,31,11,43,15,43,4,1,31,16,18,25,7,41,37,1,30,39,23,2,40,18,8,36,44,25,30,4,4,24,10,16,5,35,21,5,3,17,33,12
2772,33,27,8,10,37,33,28,6,14,7,39,20,3,11,42,28,34,2,19,3,10,4,13,22,37,18,26,43,19,11,6,41,13,24,19,17,28,16,30,15,34,7,18,2,13,36,26,6,1,4,23,17,26,10,36,21,17,18,12,38,5,4,16,9,15,7,20,3,10,41,7,33,19,35,2,43,26,14,19,25,5,32,14,25,2,17,16,9,10,12
2773,4,26,29,17,36,21,14,8,43,13,4,21,9,22,33,12,9,6,33,44,25,21,8,37,13,22,5,36,9,10,3,37,15,4,10,43,4,24,20,29,39,36,36,34,15,23,10,32,44,26,16,39,18,8,28,44,35,25,2,38,38,22,13,39,27,28,15,35,6,10,6,4,39,17,33,28,12,35,23,7,21,19,11,40,8,28,14,3,43,15
2774,43,3,14,31,21,32,37,30,25,40,12,13,26,17,18,43,22,36,15,44,35,38,9,11,26,18,24,20,37,13,20,39,6,4,43,31,11,9,14,27,3,37,35,31,40,8,18,33,23,6,4,20,34,12,43,10,33,16,37,15,30,36,19,34,13,14,5,12,31,25,29,18,4,35,5,16,6,22,14,20,15,9,27,8,23,35,6,14,35,21
2775,29,20,38,34,33,10,4,28,37,35,13,41,30,27,2,25,15,33,20,16,32,26,7,22,36,42,31,34,36,37,34,22,41,22,30,31,22,1,37,33,34,17,33,15,23,30,32,40,5,43,20,41,8,27,32,14,31,28,44,23,16,2,28,15,18,31,14,24,11,18,1,39,17,39,8,26,2,6,37,19,41,12,29,44,19,36,10,6,44,29
2776,32,10,18,43,10,42,4,36,29,11,36,32,38,13,34,38,17,43,1,44,29,11,44,4,20,26,11,14,2,44,33,13,9,13,33,14,22,35,36,7,39,28,32,17,22,7,27,34,38,13,26,32,29,20,14,25,11,38,27,16,18,14,43,25,15,14,13,32,5,20,35,42,9,10,33,36,10,34,9,27,29,32,36,1,33,9,8,6,24,17
2777,37,9,13,21,12,2,36,37,12,13,25,43,2,12,1,16,22,41,25,18,42,19,19,24,23,38,30,21,8,42,4,33,33,26,22,4,31,10,12,14,44,18,28,39,44,25,27,9,10,5,28,9,30,42,44,35,16,31,26,19,41,13,39,30,40,7,41,31,9,19,13,1,44,43,39,41,18,8,43,21,19,6,37,10,28,34,43,11,36,32
2778,15,18,20,10,19,37,16,44,35,29,11,6,27,44,37,8,4,34,44,11,1,8,27,39,17,44,10,16,19,37,3,25,6,10,21,3,7,34,23,5,34,10,36,13,12,16,32,39,43,6,25,9,16,33,34,6,1,34,24,14,40,1,6,20,6,19,25,20,7,42,40,1,35,35,26,7,13,15,17,13,20,41,31,28,30,35,5,33,21,27
2779,20,22,6,33,9,41,10,1,35,4,2,43,6,43,16,10,21,21,15,12,34,23,28,8,28,13,34,25,5,16,19,29,40,11,35,35,13,30,23,27,25,31,38,32,42,39,9,4,39,28,20,44,24,23,16,13,41,4,12,1,19,7,8,12,31,1,24,15,26,19,30,28,14,29,39,5,17,42,44,19,25,32,43,19,22,19,40,4,7,6
2780,42,5,22,37,9,2,40,39,13,27,28,7,21,36,41,26,3,3,29,40,34,20,29,19,18,29,42,14,35,29,11,22,17,21,39,43,33,38,14,20,21,37,4,30,33,30,28,24,18,32,20,14,9,14,37,15,2,3,4,1,8,14,32,9,9,22,23,1,29,33,20,38,19,14,41,43,12,4,23,5,9,30,29,41,44,13,28,13,14,23
2781,15,6,24,34,33,24,18,33,13,18,34,15,21,13,10,21,4,12,16,12,39,21,23,3,43,24,7,2,22,39,28,6,34,20,18,34,23,28,22,4,28,39,13,42,29,26,18,30,16,9,6,13,3,43,20,42,37,42,43,43,41,19,39,18,21,3,23,14,12,39,16,35,15,41,29,23,34,19,27,25,41,40,4,31,23,42,19,41,41,17
2782,3,37,3,37,26,24,44,1,24,29,26,17,18,19,24,40,21,28,33,25,26,10,32,24,15,41,38,19,21,38,41,9,4,24,14,34,18,44,24,22,33,11,40,23,22,12,16,27,2,34,5,22,5,15,27,11,6,42,31,33,40,20,15,6,41,11,29,41,17,8,3,5,32,1,43,36,16,2,36,15,32,40,43,43,1,32,43,34,21,5
2783,30,15,31,40,3,27,15,10,38,2,27,17,44,3,32,25,33,34,17,8,11,35,14,7,7,23,20,38,41,41,20,8,28,20,34,44,42,40,33,31,29,4,32,12,29,17,5,39,43,16,22,8,29,34,8,9,42,26,39,41,2,22,5,32,40,37,39,3,16,11,20,18,28,23,20,3,30,36,18,7,40,36,8,14,10,20,37,16,41,8
2784,30,36,12,11,42,37,3,42,17,8,21,4,37,40,11,33,34,36,6,35,30,43,34,37,34,44,8,13,27,40,2,29,28,20,19,32,3,17,3,17,30,12,39,26,4,18,17,4,2,16,15,41,38,28,23,29,36,19,18,37,21,29,17,10,17,4,33,21,2,35,38,14,15,32,6,21,15,43,23,20,2,21,25,17,13,4,2,4,36,12
2785,21,25,40,28,42,42,12,33,17,12,3,32,36,25,4,32,19,34,29,42,26,37,15,11,40,17,29,13,16,37,9,9,14,21,43,29,38,11,24,24,15,35,25,43,25,39,18,9,40,38,25,31,5,11,5,32,15,9,36,29,35,25,21,43,35,41,22,15,33,37,31,6,5,11,3,39,15,2,22,40,39,29,12,9,33,17,10,5,23,29
2786,9,17,19,4,28,19,43,17,23,40,29,26,41,5,11,38,18,31,14,42,31,36,3,39,33,7,39,42,8,21,1,43,17,14,11,15,33,20,39,3,32,29,4,43,13,9,6,15,36,41,19,32,35,39,44,43,26,2,25,7,34,18,17,1,22,27,14,40,22,12,14,33,33,17,6,28,31,3,3,29,31,27,24,5,8,30,24,5,43,33
2787,10,7,29,34,40,5,39,25,9,18,24,29,5,24,22,11,37,3,1,29,14,32,9,37,2,34,16,29,12,6,31,24,8,42,41,1,34,22,14,43,1,27,10,13,23,23,10,25,24,11,40,16,23,27,4,4,7,32,34,38,31,40,42,7,32,43,43,44,23,24,22,10,11,22,8,16,29,20,5,30,2,34,25,18,31,8,8,24,9,31
2788,9,16,44,14,8,33,25,27,16,10,15,24,2,1,7,8,39,29,22,8,19,18,15,1,9,1,8,22,26,20,20,39,35,32,32,20,36,14,33,12,37,10,17,12,10,41,5,3,6,39,42,29,17,35,6,32,23,22,6,28,38,17,14,43,13,22,20,34,37,27,25,21,16,24,31,44,36,26,42,4,10,8,7,9,14,43,18,29,6,27
2789,41,42,26,14,16,17,16,40,42,12,38,34,40,6,26,42,31,24,22,13,14,19,29,18,37,28,12,24,2,24,8,30,25,23,22,16,26,23,1,42,37,26,17,44,44,19,6,22,1,22,42,35,34,34,32,16,6,2,1,20,14,43,43,27,10,41,22,20,26,36,20,30,32,40,36,19,35,15,32,22,28,2,31,22,20,12,38,27,16,35
2790,10,20,16,21,35,37,41,22,26,17,38,13,26,26,2,34,24,40,18,7,10,22,35,29,25,42,44,34,3,44,21,34,2,33,21,34,15,19,44,14,16,28,16,18,2,8,23,15,14,21,31,1,8,36,26,27,8,43,16,6,28,21,6,35,35,36,34,1,20,32,7,12,34,32,12,41,20,30,26,10,30,33,37,19,44,2,27,10,38,31
2791,4,15,4,16,5,1,40,11,30,17,14,16,5,23,41,29,8,11,3,17,4,20,16,25,40,42,29,5,13,40,44,43,36,1,3,21,7,16,42,28,13,37,20,31,21,43,4,38,42,39,21,25,43,33,16,19,9,24,3,21,40,9,32,32,18,20,4,18,35,23,6,34,33,11,44,42,36,44,2,4,40,44,42,18,5,1,6,28,34,44
2792,12,29,22,2,39,10,26,22,15,1,19,39,42,1,1,15,9,26,2,8,6,42,12,33,23,13,34,3,34,44,12,44,21,12,6,26,13,33,41,9,1,18,10,9,21,28,20,24,32,9,38,5,40,26,1,35,28,27,14,23,37,23,5,43,11,32,34,22,3,10,44,4,42,9,23,26,9,42,3,5,21,14,5,10,24,35,25,31,12,22
2793,5,8,14,7,37,37,9,33,3,39,38,38,5,6,38,33,19,3,41,22,40,13,5,44,4,21,7,21,43,44,4,18,33,40,34,33,27,35,10,40,5,34,13,29,29,23,43,16,1,4,15,7,3,12,31,11,2,14,44,43,14,43,31,32,24,7,12,37,41,36,21,34,11,24,36,28,9,30,42,37,40,27,5,44,31,33,10,32,21,11
2794,29,38,34,30,37,15,42,14,7,6,38,4,10,27,5,13,44,7,5,23,21,26,1,34,30,34,39,11,22,21,25,23,1,25,20,17,32,43,7,2,11,27,36,12,30,23,19,1,1,21,36,8,15,2,2,22,4,4,10,11,35,20,41,10,27,17,25,8,25,25,44,33,15,38,15,38,34,15,43,18,28,6,32,29,44,35,43,34,12,27
2795,11,35,15,16,14,6,31,24,7,10,43,34,9,18,27,3,27,37,39,4,36,34,23,32,24,17,12,30,21,32,27,31,27,29,34,8,17,14,23,42,35,37,26,9,16,11,3,23,31,16,33,43,11,39,5,27,24,34,8,39,39,14,26,25,15,19,43,38,13,43,11,23,31,25,4,2,18,44,37,36,21,38,7,35,35,44,38,39,35,13
2796,32,39,5,26,2,36,30,27,7,23,37,19,30,30,5,33,18,18,29,15,21,19,8,9,17,23,18,18,4,22,43,12,36,1,28,37,15,41,14,39,26,11,26,3,8,30,21,29,20,22,36,25,28,5,8,27,38,33,19,16,20,4,2,24,32,33,16,34,40,35,30,32,43,25,39,1,7,22,15,34,9,25,43,20,14,9,4,43,44,27
2797,39,17,19,15,18,33,5,11,26,11,11,11,35,16,37,8,25,28,8,42,25,43,35,39,14,33,38,43,7,28,12,8,20,36,29,27,44,25,25,43,20,32,7,44,28,19,21,26,6,18,23,20,5,25,8,13,21,6,39,3,19,1,17,1,31,39,21,19,10,39,40,19,4,2,32,9,27,32,2,20,8,22,2,27,35,26,2,22,33,38
2798,32,32,4,37,18,1,10,15,1,12,33,36,36,8,25,24,13,29,15,6,29,31,21,36,33,35,11,30,40,4,33,33,30,40,10,19,4,11,21,24,43,11,25,3,23,8,31,40,17,32,14,25,44,40,28,8,20,9,22,24,29,21,31,6,22,16,30,13,37,12,3,16,9,9,39,13,33,24,15,22,28,28,3,10,13,9,41,27,38,39
2799,32,19,22,31,19,25,38,22,10,12,38,15,9,2,5,14,9,21,23,42,27,35,13,2,19,44,6,1,29,37,1,19,30,32,27,3,17,28,25,20,9,37,18,44,23,36,38,34,15,15,31,18,3,19,3,29,10,43,16,34,15,25,27,12,29,13,43,11,30,13,34,16,33,4,2,18,18,25,43,17,35,28,20,37,29,36,37,42,23,10
2800,14,42,16,35,36,25,12,36,43,29,1,11,34,2,38,24,12,1,32,28,36,28,21,39,38,28,35,28,24,41,37,7,13,30,20,28,16,21,40,26,11,40,37,42,35,21,27,17,30,25,19,25,32,16,42,12,32,10,8,42,23,44,12,35,24,8,23,41,19,19,16,18,32,3,35,7,12,4,23,18,2,25,44,3,17,31,34,37,44,32
2801,32,34,42,31,29,9,22,34,8,36,23,2,17,37,19,33,21,9,35,29,28,12,26,16,24,25,12,43,19,14,15,16,17,24,15,17,1,40,14,4,22,39,28,30,14,7,5,17,14,14,29,36,7,5,8,17,35,23,17,36,10,13,20,2,17,28,37,31,32,14,21,3,43,39,34,28,36,41,12,12,32,3,24,33,12,9,43,30,26,12
2802,6,5,15,26,5,41,39,26,10,42,36,11,31,7,4,14,36,12,38,40,32,1,27,15,28,18,41,17,20,18,2,2,27,8,8,30,25,40,3,34,13,19,10,28,28,40,41,43,10,37,20,25,13,31,41,8,37,21,33,5,1,25,35,34,4,44,15,23,12,31,6,7,32,23,44,12,30,17,20,9,29,21,31,27,24,9,30,9,4,21
2803,14,6,26,29,12,23,39,37,1,22,28,15,13,17,3,34,15,33,37,38,19,2,3,2,21,21,17,9,11,41,33,31,9,7,35,36,30,41,23,31,13,35,31,25,43,26,27,40,5,2,15,14,40,8,12,27,31,35,17,15,1,35,18,34,44,28,31,20,12,30,7,10,15,31,16,41,30,8,22,14,3,35,26,9,12,44,30,38,25,19
2804,39,41,17,31,42,7,18,9,7,11,34,39,13,11,35,8,5,14,33,43,32,9,43,22,28,43,23,18,3,28,7,24,25,19,15,18,22,20,27,30,37,1,1,4,33,30,29,13,13,7,28,36,43,9,16,40,6,41,43,12,24,13,29,19,21,19,39,35,14,44,12,31,3,3,1,9,11,12,8,29,24,23,21,11,25,16,26,17,16,8
2805,26,24,39,43,5,6,27,13,17,29,26,16,24,6,22,9,23,35,8,8,8,26,44,40,42,26,11,27,6,7,42,2,15,6,43,41,30,37,23,30,36,8,2,38,14,16,16,19,39,8,36,15,24,8,7,17,24,43,3,24,7,1,11,39,39,29,1,27,12,17,30,36,13,16,12,18,33,36,21,44,26,25,15,30,17,11,18,42,18,44
2806,15,9,43,10,18,31,12,7,17,42,9,22,36,39,15,7,20,29,30,1,34,30,35,7,40,9,37,14,1,27,22,38,24,20,1,42,14,35,39,40,29,17,9,22,41,32,21,10,15,19,32,27,9,44,22,11,42,13,31,4,43,35,10,25,3,23,10,1,33,12,14,27,24,25,12,39,6,39,39,3,5,34,5,15,44,29,11,3,26,29
2807,5,29,31,4,25,39,24,38,1,42,24,31,22,5,1,43,10,22,36,23,40,18,5,3,32,18,23,15,28,15,39,36,23,5,3,22,16,26,42,5,40,2,25,32,36,35,15,11,7,8,44,1,20,8,23,18,28,13,4,41,36,4,4,16,33,36,12,3,24,3,29,18,18,8,16,26,3,39,30,21,7,7,6,28,17,41,18,11,39,30
2808,33,22,10,36,9,21,33,5,1,1,21,42,38,41,28,3,13,28,4,39,36,14,18,35,8,33,13,13,17,38,39,40,36,40,31,7,9,31,27,22,35,2,35,33,5,3,19,37,43,30,21,8,15,19,12,8,16,2,39,39,19,40,30,16,3,24,30,19,20,35,23,27,34,38,20,26,7,34,9,36,15,16,43,21,44,6,23,4,15,17
2809,14,15,20,1,31,36,39,19,4,38,17,38,11,40,17,27,17,13,34,10,14,19,18,26,27,44,15,12,42,26,6,1,24,38,34,39,28,34,32,2,11,4,32,37,17,15,39,16,31,25,17,18,25,38,12,6,7,8,39,34,38,11,6,37,36,33,29,1,35,43,43,24,24,1,5,1,41,29,29,5,19,20,44,26,30,9,38,35,24,1
2810,38,18,39,19,21,24,37,10,28,8,1,27,7,33,9,28,35,5,41,8,2,11,13,41,36,38,28,21,21,10,31,4,25,36,17,17,9,39,10,25,38,12,11,2,23,3,14,3,16,12,2,10,15,12,16,36,32,38,2,12,13,19,15,8,24,19,18,22,41,24,44,19,36,20,11,39,3,9,11,16,8,43,38,30,24,29,21,12,1,33
2811,26,29,25,34,7,11,4,3,34,10,25,12,34,25,13,24,38,16,38,36,9,2,4,3,24,39,11,36,23,22,36,38,25,20,26,11,21,18,24,37,39,20,17,5,24,11,17,44,27,21,33,8,31,13,29,42,15,15,39,11,31,4,19,25,18,36,26,22,26,38,36,41,17,8,4,16,35,9,33,26,18,22,39,18,16,11,35,12,25,11
2812,43,38,26,44,21,30,15,7,35,19,35,19,24,2,7,15,39,28,25,5,29,38,37,39,38,30,13,28,12,21,35,22,34,23,23,33,8,9,3,16,35,28,5,33,44,20,19,22,37,1,38,12,44,43,16,28,27,40,28,26,35,31,32,1,10,3,21,36,6,22,37,43,7,40,13,34,5,8,36,44,17,11,6,14,11,18,23,10,34,36
2813,2,27,26,38,16,19,4,34,4,35,15,3,37,7,26,39,28,3,43,27,25,31,5,23,22,40,26,19,23,17,1,15,25,1,31,26,22,16,14,25,33,44,41,13,19,36,38,43,20,27,41,22,15,38,35,42,27,25,27,29,38,44,8,43,10,25,2,21,26,18,25,5,17,7,3,41,12,20,7,16,42,44,1,27,13,1,3,24,28,4
2814,44,32,35,29,41,6,21,14,20,20,32,10,19,21,6,37,18,1,37,15,18,32,41,4,25,21,30,13,35,44,1,22,38,38,37,31,12,42,4,4,42,38,20,20,26,41,40,35,10,2,23,43,24,30,12,15,24,32,30,40,42,35,15,33,37,44,9,12,28,41,40,6,24,34,23,2,30,8,19,35,5,11,21,25,27,35,33,16,32,40
2815,6,7,17,22,18,1,40,19,22,31,31,1,24,42,43,44,6,24,41,36,27,30,39,26,25,39,30,36,38,2,25,38,6,11,30,42,44,35,10,16,18,24,17,19,17,44,42,23,17,4,1,10,3,22,21,1,43,34,9,38,25,39,30,44,10,33,18,24,1,25,6,26,22,29,39,14,10,28,30,21,44,33,30,15,5,17,23,19,43,8
2816,7,11,10,32,4,15,14,20,7,6,40,24,27,20,1,14,14,41,3,9,6,20,23,36,26,44,30,29,2,18,28,38,20,42,1,17,15,20,11,15,20,1,16,40,23,19,29,21,41,9,11,33,2,12,40,28,28,43,28,22,9,2,3,27,41,11,7,13,12,31,10,20,18,33,27,25,24,24,8,35,34,21,14,42,26,36,9,42,12,10
2817,29,21,21,43,40,16,33,39,8,22,14,6,35,3,10,9,44,38,36,6,26,39,41,23,13,18,4,29,31,31,20,24,25,22,19,44,5,12,15,9,30,37,42,20,25,5,38,3,17,12,26,39,23,11,13,24,4,44,21,11,15,20,11,9,20,22,27,31,7,33,13,33,6,38,29,17,22,1,32,39,40,31,13,20,31,5,28,41,37,28
2818,41,2,39,34,8,26,12,9,3,18,27,3,1,36,28,32,38,3,17,21,37,15,20,7,44,32,13,23,3,14,3,9,27,28,10,9,42,7,37,42,32,40,29,8,28,26,32,32,26,2,10,38,6,10,11,20,32,10,2,8,13,35,18,7,3,29,12,17,43,27,26,20,42,16,11,41,16,25,19,34,25,2,34,22,25,26,14,29,28,43
2819,28,25,28,7,36,20,42,22,42,27,38,39,10,34,29,44,40,26,13,43,35,11,44,31,5,41,19,17,14,31,12,17,14,32,21,38,5,34,10,4,31,9,43,29,43,28,4,23,38,41,27,24,33,24,23,34,22,4,28,17,16,11,3,23,29,17,41,14,4,24,10,3,31,44,5,33,14,43,44,38,23,43,2,19,32,28,17,11,16,35
2820,38,43,40,8,3,32,12,44,8,12,11,44,3,30,8,39,1,36,20,17,12,10,38,23,2,12,2,5,21,5,9,13,18,7,28,40,19,44,31,28,31,24,40,39,16,38,22,15,6,26,10,43,41,3,4,26,44,14,30,36,10,2,37,18,18,44,27,29,19,31,35,39,33,18,8,19,9,23,39,16,22,19,13,12,25,14,15,4,38,9
2821,41,15,2,43,42,3,25,7,1,40,10,1,13,12,21,30,34,25,24,19,21,5,14,21,34,40,18,4,43,9,8,22,34,8,4,33,21,21,14,21,20,27,21,10,14,23,37,16,20,26,21,15,31,27,23,18,32,19,38,9,43,4,24,22,10,15,14,7,25,36,25,31,6,39,27,17,20,26,5,4,25,19,22,38,37,34,34,19,24,30
2822,12,11,2,26,24,4,39,14,1,5,16,30,44,29,23,22,23,23,43,9,36,32,20,16,8,28,30,32,44,12,33,10,39,39,23,41,31,23,40,31,36,44,3,35,27,21,19,43,35,24,40,21,5,23,40,40,32,11,39,15,17,39,26,17,9,15,3,32,9,30,7,27,1,12,10,33,17,39,33,17,44,41,27,2,42,18,31,21,22,40
2823,9,43,3,22,11,19,33,38,24,17,35,25,9,34,42,41,22,21,24,11,40,43,4,20,2,9,36,25,13,28,21,8,13,13,30,19,16,21,27,43,25,24,32,4,8,30,33,33,6,10,14,40,20,31,42,25,28,33,20,13,41,44,3,2,9,25,32,23,31,3,27,24,35,10,5,35,9,37,34,1,19,42,29,1,36,43,31,42,35,22
2824,13,31,26,40,41,38,12,42,28,8,16,23,17,6,9,23,3,3,27,41,34,37,26,24,17,8,38,18,13,16,6,15,23,23,1,21,37,15,32,25,15,13,30,28,39,20,3,8,8,16,5,28,38,20,14,31,11,36,44,31,38,13,43,13,43,5,37,43,5,1,23,9,38,37,24,22,16,42,34,6,1,5,36,20,23,36,31,38,13,34
2825,29,8,27,25,37,40,30,44,33,38,28,39,11,4,16,23,40,8,16,33,41,16,7,30,15,5,4,24,34,32,22,8,13,41,37,4,18,41,4,39,42,39,42,25,44,32,36,7,44,28,37,24,36,2,14,4,9,39,18,22,23,30,14,40,5,36,38,20,17,43,1,16,19,39,6,17,39,16,33,25,30,41,22,32,8,26,26,39,30,31
2826,36,39,14,7,31,19,41,41,5,12,11,22,25,33,30,29,2,3,40,18,33,31,25,9,39,9,22,5,27,31,9,1,10,13,29,6,19,24,5,37,4,20,25,26,40,9,20,41,38,6,23,3,15,39,38,26,12,22,35,15,18,2,14,32,27,12,31,2,29,37,39,31,42,31,38,34,12,11,31,26,10,43,10,10,34,44,35,23,26,24
2827,1,39,4,42,18,11,40,11,20,18,4,34,42,36,19,6,13,12,6,7,20,11,25,43,33,41,35,19,19,12,44,42,38,17,21,27,23,26,2,2,24,2,34,1,8,19,25,11,1,25,17,21,31,14,10,40,42,38,15,25,10,14,6,10,4,39,21,35,12,19,29,4,16,18,36,42,2,38,42,4,10,29,44,29,34,11,38,23,13,23
2828,15,1,43,11,21,6,35,11,7,34,12,33,22,3,32,42,15,14,4,35,23,14,24,14,27,19,38,24,29,30,19,42,31,37,42,11,39,30,29,4,9,12,36,44,11,6,24,40,43,5,15,16,34,8,17,25,1,5,10,31,34,24,2,36,19,1,44,19,29,39,1,37,28,44,20,44,10,4,9,14,6,19,32,38,14,25,35,6,35,31
2829,23,39,4,20,5,21,42,6,44,16,38,14,16,40,2,8,4,26,12,32,19,12,7,14,38,19,17,32,33,38,5,17,6,5,37,31,4,30,18,24,13,9,10,38,9,21,27,19,12,3,20,34,36,28,10,16,10,23,22,39,39,15,37,7,35,26,8,16,38,39,17,40,28,41,32,27,44,26,17,38,21,34,36,23,14,27,39,11,20,16
2830,26,40,21,5,18,31,36,34,5,14,8,1,21,38,28,12,14,23,12,29,29,4,42,28,21,1,23,4,4,37,43,15,1,31,9,34,1,44,11,1,30,23,38,31,31,41,30,14,40,6,19,26,16,14,39,30,39,19,19,24,30,40,10,12,18,26,20,14,16,42,19,4,34,41,15,42,33,25,27,9,14,37,35,22,29,8,30,44,43,27
